time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.18423004620849728,0.02777214552955013,11.320625405657168,0.01892027964207532,6.184130443221413,0.0,0.5694561225062454,0.10201186529886597,2.3769576011499436,0.009983456784524298,-0.10387146335970354,0.0,456.02046378952264,457.38108558764947,455.99731133881306,455.0793445743831
1.2600000000000007,0.22058121227457914,0.0343072365054819,11.46735841941854,0.019620981183346764,6.1786571216426704,0.0,0.6428323335339861,0.11588711732824798,2.5137651239841823,0.014869211741903265,-0.07358304390187885,0.0,453.760491772427,456.17814284413214,455.17110336644276,455.5617995145606
1.3200000000000007,0.2611528714787086,0.04163586286551664,11.61951048755801,0.02031891787438944,6.174068358620858,0.0,0.709957103819205,0.12847231623267988,2.5578057972119153,0.0042120255984209815,-0.08300868630192111,0.0,427.35661306237455,426.54751275285224,426.4717769774737,425.5604292979072
1.3800000000000008,0.30612218763082677,0.04978246483937556,11.776853972659824,0.0202915439998268,6.168947194381005,0.0,0.7895115301305013,0.14308722054922388,2.6865945244219316,-0.01197771973805912,-0.09050590068984941,0.0,454.4475938800302,453.84040547043156,454.205306050763,452.90508461798737
1.4400000000000008,0.35609049860654907,0.05882181784111469,11.942910553762887,0.019935806686125268,6.163326992398364,0.0,0.8766521874636158,0.15815675046572122,2.848130270902848,0.004032817519173124,-0.10089210326753487,0.0,466.0005715046719,465.1809368194798,463.1146906679239,464.3723838782966
1.5000000000000009,0.41118685998764365,0.06872319308851225,12.116774358904197,0.020259171950682386,6.157106354121016,0.0,0.960470846091161,0.17191025965694048,2.9469653498132757,0.007973349364096962,-0.10992221276129618,0.0,446.51051064585357,445.7638382399892,446.48595718371143,446.807241061669
1.560000000000001,0.47144787866741283,0.07945896001274717,12.296612163961862,0.021396528501270495,6.150091789887792,0.0,1.0488656663191804,0.1860286879456684,3.0472309857357853,0.034884851807411105,-0.1369570239908564,0.0,448.4127259043038,446.19840534294946,446.8724208508617,449.0607539678515
1.620000000000001,0.5372640687834096,0.09108674685496683,12.483205143252118,0.02354999471651542,6.141470370521013,0.0,1.1458239110949993,0.20177696956750205,3.1720139110222747,0.037830840976742816,-0.1626279781632031,0.0,457.6427507960448,455.5755290106266,455.5868166516007,455.822845625762
1.680000000000001,0.6088416255318224,0.10366509670155337,12.675572308844473,0.02581723631813926,6.132115669593746,0.0,1.2409701989363109,0.21771220840960598,3.2398325425548724,0.03770027751089326,-0.1450649038472822,0.0,438.7250377586929,440.1573436549031,439.2947948929159,439.28466770538813
1.740000000000001,0.6865645815813171,0.11728922309572817,12.873671397106738,0.029018477532131826,6.1242478095956105,0.0,1.350574164157045,0.23670938575209108,3.36289886422873,0.07379575118028957,-0.11225696462673772,0.0,456.9898907189587,459.5816345144681,455.46758666213753,458.34695366638664
1.8000000000000012,0.7708090304603976,0.13208876245936002,13.077813984589385,0.03349938633740379,6.117437598003967,0.0,1.458170421729973,0.2570360067053159,3.4414228434662486,0.07639657596569117,-0.11611854763200251,0.0,444.4403025876525,444.1121888641515,445.2765230556382,445.49359867417525
